timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], utilization.gpu [%], clocks.current.memory [MHz], clocks.current.graphics [MHz], utilization.memory [%], name
2024/05/07 21:00:47.614, 58, 46.44 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.618, 58, 46.08 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.621, 39, 1.64 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.624, 39, 4.31 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.728, 58, 46.85 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.730, 58, 46.28 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.733, 39, 1.82 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.736, 39, 4.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.841, 58, 46.22 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.843, 58, 46.22 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.846, 39, 1.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.849, 40, 4.28 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.953, 58, 46.66 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.958, 58, 46.19 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.961, 39, 1.94 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:47.964, 40, 4.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.067, 58, 46.42 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.070, 58, 46.07 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.072, 39, 1.62 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.076, 40, 4.22 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.179, 58, 46.96 W, 1620 MHz, 0 %, 7000 MHz, 1620 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.183, 57, 40.98 W, 555 MHz, 0 %, 5000 MHz, 555 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.187, 39, 2.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.191, 40, 4.27 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.296, 58, 46.01 W, 510 MHz, 0 %, 5000 MHz, 510 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.300, 57, 31.82 W, 525 MHz, 0 %, 5000 MHz, 525 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.303, 39, 1.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.307, 39, 4.32 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.410, 57, 40.75 W, 480 MHz, 0 %, 5000 MHz, 480 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.413, 57, 31.77 W, 480 MHz, 0 %, 5000 MHz, 480 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.415, 39, 1.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.418, 39, 4.15 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.522, 57, 32.28 W, 480 MHz, 0 %, 5000 MHz, 480 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.524, 56, 31.58 W, 480 MHz, 0 %, 5000 MHz, 480 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.527, 39, 1.83 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.530, 39, 4.08 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.633, 56, 32.03 W, 435 MHz, 0 %, 5000 MHz, 435 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.636, 56, 31.74 W, 435 MHz, 0 %, 5000 MHz, 435 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.641, 39, 1.76 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.644, 40, 3.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.748, 56, 31.87 W, 435 MHz, 0 %, 5000 MHz, 435 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.750, 56, 31.53 W, 435 MHz, 0 %, 5000 MHz, 435 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.753, 39, 1.88 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.756, 40, 4.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.859, 56, 31.83 W, 405 MHz, 0 %, 5000 MHz, 405 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.875, 56, 31.42 W, 390 MHz, 0 %, 5000 MHz, 390 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.885, 39, 1.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.889, 40, 4.10 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:48.992, 56, 31.81 W, 375 MHz, 0 %, 5000 MHz, 405 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.054, 56, 31.55 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.057, 39, 1.44 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.060, 40, 3.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.163, 56, 32.13 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.166, 56, 31.69 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.168, 39, 1.69 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.171, 39, 3.92 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.275, 56, 31.92 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.278, 56, 31.51 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.280, 39, 1.93 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.283, 40, 3.89 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.389, 56, 31.97 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.391, 56, 31.55 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.394, 39, 1.89 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.397, 39, 4.19 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.501, 56, 31.86 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.503, 55, 31.66 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.507, 39, 1.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.512, 40, 3.97 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.615, 56, 31.74 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.618, 55, 31.62 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.620, 39, 1.57 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.623, 39, 4.11 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.727, 56, 31.79 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.733, 55, 31.32 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.735, 39, 1.76 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.739, 39, 3.90 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.842, 56, 31.52 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.845, 55, 31.46 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.850, 39, 1.76 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.853, 39, 3.85 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.957, 56, 31.65 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.959, 55, 31.48 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.962, 39, 1.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:49.965, 40, 3.95 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.069, 56, 31.60 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.073, 55, 31.46 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.076, 39, 1.83 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.079, 39, 3.86 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.182, 55, 31.72 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.185, 55, 31.19 W, 375 MHz, 0 %, 5000 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.188, 39, 1.84 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.191, 39, 3.98 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.295, 55, 22.74 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.298, 54, 21.99 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.302, 39, 1.85 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.305, 40, 3.97 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.409, 54, 10.07 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.412, 54, 7.90 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.416, 39, 1.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.419, 40, 4.00 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.522, 54, 9.69 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.526, 53, 7.21 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.529, 39, 1.30 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.533, 39, 3.80 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.636, 54, 9.62 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.640, 53, 7.32 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.643, 39, 1.29 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.646, 40, 3.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.751, 54, 9.71 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.755, 53, 7.04 W, 375 MHz, 0 %, 810 MHz, 375 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.759, 39, 1.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.762, 39, 3.80 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.866, 54, 16.26 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.869, 53, 7.41 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.875, 39, 1.49 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.878, 40, 4.27 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.981, 54, 10.43 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.985, 53, 7.70 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.988, 39, 1.60 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:50.992, 39, 4.14 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.095, 53, 9.84 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.099, 53, 7.10 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.102, 39, 1.49 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.105, 39, 3.88 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.209, 53, 9.85 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.212, 53, 7.03 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.215, 39, 1.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.219, 39, 3.98 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.322, 53, 9.87 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.326, 53, 6.98 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.329, 39, 1.46 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.332, 40, 4.01 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.436, 53, 9.60 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.439, 52, 7.09 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.442, 39, 1.42 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.446, 40, 3.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.549, 53, 9.51 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.553, 52, 7.22 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.556, 39, 1.38 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.560, 39, 3.85 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.663, 53, 9.79 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.667, 52, 7.41 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.671, 39, 1.43 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.674, 39, 3.94 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.778, 53, 9.61 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.782, 52, 11.90 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.787, 39, 1.49 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.790, 39, 4.02 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.894, 53, 10.00 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.897, 52, 7.04 W, 300 MHz, 0 %, 810 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.901, 39, 1.42 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:51.904, 39, 4.16 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.007, 53, 9.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.011, 52, 7.24 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.034, 39, 1.06 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.037, 39, 4.05 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.141, 53, 9.05 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.145, 52, 8.37 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.148, 39, 1.39 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.153, 39, 4.03 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.256, 53, 5.70 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.260, 52, 6.21 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.263, 39, 1.52 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.267, 39, 4.14 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.370, 53, 5.91 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.374, 52, 6.23 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.377, 39, 1.33 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.381, 39, 4.09 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.484, 53, 5.97 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.488, 52, 5.91 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.491, 39, 1.28 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.495, 39, 4.12 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.598, 53, 5.97 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.602, 52, 5.98 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.605, 39, 1.47 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.609, 39, 4.03 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.713, 53, 6.04 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.716, 52, 6.22 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.720, 39, 1.23 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.722, 40, 4.03 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.826, 52, 5.74 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.829, 52, 6.12 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.833, 39, 1.15 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.836, 39, 4.11 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.940, 52, 6.00 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.943, 52, 6.17 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.947, 39, 1.42 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:52.950, 39, 4.26 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.053, 53, 10.22 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.057, 52, 5.78 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.060, 39, 1.24 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.063, 39, 4.00 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.167, 52, 5.77 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.170, 52, 6.63 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.174, 39, 1.40 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.177, 39, 4.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.280, 52, 5.95 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.284, 52, 5.90 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.287, 39, 1.56 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.291, 39, 4.19 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.396, 52, 5.55 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.399, 52, 5.87 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.403, 39, 1.53 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.406, 39, 4.20 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.510, 52, 5.83 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
2024/05/07 21:00:53.513, 51, 6.13 W, 300 MHz, 0 %, 405 MHz, 300 MHz, 0 %, Quadro RTX 5000
